Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied
ORD00001699,PROD00001699,USER00001699,2024-08-06,2024-12-26,Books,88.02,4,Not as described,Returned,142.0,57,Female,City62,Debit Card,Standard,25.95
ORD00001700,PROD00001700,USER00001700,2024-09-04,2024-06-14,Clothing,207.06,5,Changed mind,Returned,-82.0,24,Female,City40,Gift Card,Express,3.12
ORD00001701,PROD00001701,USER00001701,2024-03-14,,Books,386.03,2,,Not Returned,,18,Female,City74,Gift Card,Next-Day,42.64
ORD00001702,PROD00001702,USER00001702,2024-08-13,2023-10-02,Electronics,295.18,5,Wrong item,Returned,-316.0,32,Female,City68,PayPal,Next-Day,15.96
ORD00001703,PROD00001703,USER00001703,2024-11-05,2024-11-10,Clothing,434.91,1,Wrong item,Returned,5.0,39,Male,City98,Gift Card,Standard,17.33
ORD00001704,PROD00001704,USER00001704,2024-09-20,2023-10-19,Clothing,365.86,1,Wrong item,Returned,-337.0,62,Female,City54,Gift Card,Standard,41.69
ORD00001705,PROD00001705,USER00001705,2024-12-24,,Home,265.79,2,,Not Returned,,43,Male,City23,PayPal,Next-Day,42.56
ORD00001706,PROD00001706,USER00001706,2024-11-15,2024-06-13,Home,34.21,2,Changed mind,Returned,-155.0,25,Female,City93,PayPal,Standard,17.34
ORD00001707,PROD00001707,USER00001707,2023-10-05,2024-08-16,Electronics,40.04,2,Not as described,Returned,316.0,39,Female,City78,Credit Card,Express,47.02
ORD00001708,PROD00001708,USER00001708,2023-06-30,2023-02-05,Books,18.68,5,Changed mind,Returned,-145.0,26,Male,City39,PayPal,Next-Day,13.88
ORD00001709,PROD00001709,USER00001709,2024-11-30,2024-03-27,Electronics,130.97,5,Wrong item,Returned,-248.0,36,Male,City48,PayPal,Express,40.93
ORD00001710,PROD00001710,USER00001710,2024-08-13,2024-07-15,Electronics,453.2,3,Not as described,Returned,-29.0,45,Male,City82,Credit Card,Express,35.52
ORD00001711,PROD00001711,USER00001711,2024-09-11,2024-04-17,Toys,129.92,5,Not as described,Returned,-147.0,36,Female,City8,Debit Card,Standard,2.2
ORD00001712,PROD00001712,USER00001712,2024-05-03,2024-12-01,Electronics,207.34,2,Defective,Returned,212.0,58,Female,City47,Gift Card,Express,38.86
ORD00001713,PROD00001713,USER00001713,2024-09-08,2024-03-21,Home,42.21,3,Defective,Returned,-171.0,38,Male,City8,Gift Card,Express,11.93
ORD00001714,PROD00001714,USER00001714,2024-04-15,2023-10-30,Books,183.73,5,Defective,Returned,-168.0,32,Male,City15,PayPal,Next-Day,25.39
ORD00001715,PROD00001715,USER00001715,2023-12-27,2024-07-22,Books,26.11,1,Defective,Returned,208.0,29,Male,City35,Gift Card,Next-Day,48.97
ORD00001716,PROD00001716,USER00001716,2023-04-24,2023-09-29,Toys,457.61,1,Wrong item,Returned,158.0,29,Male,City51,Credit Card,Standard,47.76
ORD00001717,PROD00001717,USER00001717,2024-12-15,2024-09-04,Clothing,415.54,5,Not as described,Returned,-102.0,21,Female,City11,Credit Card,Next-Day,2.91
ORD00001718,PROD00001718,USER00001718,2024-09-19,2023-08-21,Toys,126.36,1,Changed mind,Returned,-395.0,33,Male,City37,Credit Card,Express,42.96
ORD00001719,PROD00001719,USER00001719,2024-02-07,2024-03-13,Books,385.48,4,Wrong item,Returned,35.0,49,Female,City15,Debit Card,Next-Day,22.39
ORD00001720,PROD00001720,USER00001720,2024-03-17,2024-04-22,Books,252.01,1,Defective,Returned,36.0,64,Female,City76,Credit Card,Next-Day,29.81
ORD00001721,PROD00001721,USER00001721,2023-10-22,2023-08-03,Books,176.62,4,Wrong item,Returned,-80.0,36,Female,City73,PayPal,Next-Day,32.71
ORD00001722,PROD00001722,USER00001722,2023-08-17,,Electronics,374.89,2,,Not Returned,,46,Male,City36,Credit Card,Next-Day,37.56
ORD00001723,PROD00001723,USER00001723,2024-05-10,2023-05-31,Clothing,286.59,4,Changed mind,Returned,-345.0,35,Female,City65,Credit Card,Standard,21.08
ORD00001724,PROD00001724,USER00001724,2023-05-29,2023-11-08,Clothing,488.14,1,Changed mind,Returned,163.0,66,Female,City39,Credit Card,Next-Day,28.88
ORD00001725,PROD00001725,USER00001725,2023-01-12,2023-01-22,Home,210.76,1,Not as described,Returned,10.0,48,Male,City38,Debit Card,Next-Day,29.97
ORD00001726,PROD00001726,USER00001726,2024-04-22,2023-09-22,Clothing,479.67,5,Wrong item,Returned,-213.0,19,Female,City16,Gift Card,Express,5.28
ORD00001727,PROD00001727,USER00001727,2024-05-25,2024-01-13,Toys,334.8,1,Wrong item,Returned,-133.0,61,Female,City44,Credit Card,Express,43.79
ORD00001728,PROD00001728,USER00001728,2024-05-11,2023-06-10,Toys,31.0,4,Not as described,Returned,-336.0,18,Male,City82,PayPal,Standard,34.46
ORD00001729,PROD00001729,USER00001729,2024-11-16,,Books,127.51,5,,Not Returned,,33,Female,City88,PayPal,Next-Day,18.27
ORD00001730,PROD00001730,USER00001730,2024-06-03,2023-04-27,Home,395.26,1,Defective,Returned,-403.0,59,Female,City35,Gift Card,Standard,8.29
ORD00001731,PROD00001731,USER00001731,2024-02-16,,Electronics,288.89,1,,Not Returned,,27,Female,City90,Gift Card,Standard,41.22
ORD00001732,PROD00001732,USER00001732,2023-06-07,2024-07-22,Books,104.18,1,Not as described,Returned,411.0,47,Female,City66,Credit Card,Standard,14.2
ORD00001733,PROD00001733,USER00001733,2024-01-12,,Toys,95.7,2,,Not Returned,,41,Male,City45,PayPal,Standard,42.91
ORD00001734,PROD00001734,USER00001734,2024-01-19,2023-05-03,Toys,223.69,4,Wrong item,Returned,-261.0,69,Female,City9,Credit Card,Next-Day,11.12
ORD00001735,PROD00001735,USER00001735,2024-08-02,,Toys,469.94,4,,Not Returned,,51,Male,City21,Gift Card,Next-Day,38.56
ORD00001736,PROD00001736,USER00001736,2024-08-12,,Books,458.94,1,,Not Returned,,53,Male,City36,PayPal,Next-Day,42.47
ORD00001737,PROD00001737,USER00001737,2023-12-20,,Books,129.99,4,,Not Returned,,66,Male,City11,Gift Card,Express,19.26
ORD00001738,PROD00001738,USER00001738,2024-04-24,,Books,281.14,1,,Not Returned,,65,Female,City17,Debit Card,Standard,23.46
ORD00001739,PROD00001739,USER00001739,2024-05-05,2024-10-06,Toys,68.97,2,Wrong item,Returned,154.0,46,Male,City62,PayPal,Standard,27.98
ORD00001740,PROD00001740,USER00001740,2023-09-27,,Home,385.41,5,,Not Returned,,40,Female,City77,Gift Card,Next-Day,33.37
ORD00001741,PROD00001741,USER00001741,2023-07-05,2024-06-15,Clothing,167.55,1,Not as described,Returned,346.0,62,Female,City32,PayPal,Next-Day,26.71
ORD00001742,PROD00001742,USER00001742,2024-11-29,,Books,62.24,1,,Not Returned,,27,Female,City100,Debit Card,Standard,15.16
ORD00001743,PROD00001743,USER00001743,2023-07-20,2023-01-19,Toys,465.36,1,Not as described,Returned,-182.0,55,Male,City51,Debit Card,Next-Day,11.18
ORD00001744,PROD00001744,USER00001744,2023-08-03,2024-03-15,Books,380.5,2,Wrong item,Returned,225.0,70,Male,City13,Debit Card,Express,44.84
ORD00001745,PROD00001745,USER00001745,2024-05-06,2024-12-15,Electronics,188.4,2,Changed mind,Returned,223.0,60,Female,City64,PayPal,Standard,36.3
ORD00001746,PROD00001746,USER00001746,2024-09-28,,Toys,81.46,3,,Not Returned,,19,Female,City87,Credit Card,Express,3.35
ORD00001747,PROD00001747,USER00001747,2024-07-31,,Electronics,223.6,5,,Not Returned,,28,Male,City78,Debit Card,Express,18.67
ORD00001748,PROD00001748,USER00001748,2024-01-11,2023-12-10,Home,276.76,3,Wrong item,Returned,-32.0,31,Male,City79,Gift Card,Next-Day,41.42
ORD00001749,PROD00001749,USER00001749,2023-05-12,,Books,65.7,4,,Not Returned,,48,Male,City30,Credit Card,Standard,45.67
ORD00001750,PROD00001750,USER00001750,2024-12-18,2023-03-20,Electronics,158.13,5,Defective,Returned,-639.0,61,Male,City21,Credit Card,Next-Day,46.54
ORD00001751,PROD00001751,USER00001751,2024-07-17,2023-03-03,Clothing,62.37,3,Defective,Returned,-502.0,56,Male,City20,Credit Card,Standard,13.04
ORD00001752,PROD00001752,USER00001752,2023-04-19,,Toys,15.12,5,,Not Returned,,53,Male,City65,Gift Card,Next-Day,30.53
ORD00001753,PROD00001753,USER00001753,2023-11-03,,Clothing,347.87,4,,Not Returned,,50,Female,City82,Debit Card,Standard,49.6
ORD00001754,PROD00001754,USER00001754,2024-05-08,,Books,312.57,4,,Not Returned,,52,Male,City25,Credit Card,Next-Day,38.01
ORD00001755,PROD00001755,USER00001755,2023-12-01,2023-01-19,Clothing,423.25,3,Changed mind,Returned,-316.0,47,Male,City100,Debit Card,Express,22.97
ORD00001756,PROD00001756,USER00001756,2024-09-15,2024-11-29,Home,278.48,2,Changed mind,Returned,75.0,28,Male,City53,Credit Card,Next-Day,27.78
ORD00001757,PROD00001757,USER00001757,2024-10-11,,Electronics,26.55,4,,Not Returned,,45,Male,City2,PayPal,Next-Day,18.67
ORD00001758,PROD00001758,USER00001758,2024-05-15,2023-11-09,Books,38.18,5,Wrong item,Returned,-188.0,18,Female,City93,Credit Card,Standard,35.73
ORD00001759,PROD00001759,USER00001759,2024-04-26,2024-05-16,Books,287.52,3,Defective,Returned,20.0,46,Male,City68,PayPal,Express,24.85
ORD00001760,PROD00001760,USER00001760,2024-06-03,,Home,270.31,2,,Not Returned,,31,Male,City85,PayPal,Express,28.89
ORD00001761,PROD00001761,USER00001761,2024-11-30,,Clothing,464.35,3,,Not Returned,,46,Male,City14,Credit Card,Express,43.06
ORD00001762,PROD00001762,USER00001762,2024-07-10,2023-08-18,Home,477.52,1,Wrong item,Returned,-327.0,44,Female,City18,Credit Card,Next-Day,15.18
ORD00001763,PROD00001763,USER00001763,2024-09-02,,Electronics,196.11,2,,Not Returned,,29,Female,City43,Gift Card,Express,47.97
ORD00001764,PROD00001764,USER00001764,2023-01-08,2024-07-19,Toys,144.44,2,Changed mind,Returned,558.0,70,Male,City13,Gift Card,Next-Day,33.41
ORD00001765,PROD00001765,USER00001765,2024-10-29,,Toys,14.49,2,,Not Returned,,49,Female,City33,PayPal,Standard,16.45
ORD00001766,PROD00001766,USER00001766,2023-11-29,2024-11-17,Toys,289.17,5,Not as described,Returned,354.0,45,Female,City16,Credit Card,Express,12.87
ORD00001767,PROD00001767,USER00001767,2023-07-21,2024-04-25,Electronics,442.06,2,Defective,Returned,279.0,21,Female,City51,Debit Card,Express,4.42
ORD00001768,PROD00001768,USER00001768,2023-01-22,,Books,92.63,3,,Not Returned,,42,Male,City43,Gift Card,Express,14.96
ORD00001769,PROD00001769,USER00001769,2023-08-05,,Home,20.08,3,,Not Returned,,25,Female,City72,Debit Card,Standard,12.39
ORD00001770,PROD00001770,USER00001770,2023-11-08,2023-07-29,Clothing,396.16,1,Not as described,Returned,-102.0,45,Female,City60,Credit Card,Next-Day,1.66
ORD00001771,PROD00001771,USER00001771,2024-10-21,,Electronics,271.68,1,,Not Returned,,23,Female,City62,Gift Card,Next-Day,22.55
ORD00001772,PROD00001772,USER00001772,2023-04-21,,Clothing,382.22,3,,Not Returned,,45,Male,City31,Credit Card,Next-Day,47.5
ORD00001773,PROD00001773,USER00001773,2024-02-01,2023-01-27,Toys,257.36,5,Changed mind,Returned,-370.0,39,Male,City58,PayPal,Express,32.98
ORD00001774,PROD00001774,USER00001774,2023-03-08,,Home,97.12,2,,Not Returned,,50,Male,City48,Credit Card,Express,28.77
ORD00001775,PROD00001775,USER00001775,2023-03-10,2023-05-13,Clothing,29.45,2,Defective,Returned,64.0,46,Male,City71,PayPal,Next-Day,5.96
ORD00001776,PROD00001776,USER00001776,2023-07-27,,Clothing,123.51,2,,Not Returned,,34,Female,City1,PayPal,Standard,42.85
ORD00001777,PROD00001777,USER00001777,2023-10-27,2024-06-12,Electronics,245.76,1,Wrong item,Returned,229.0,63,Female,City17,Gift Card,Next-Day,9.81
ORD00001778,PROD00001778,USER00001778,2023-04-17,2023-07-29,Toys,52.45,1,Wrong item,Returned,103.0,37,Male,City100,Credit Card,Standard,10.93
ORD00001779,PROD00001779,USER00001779,2023-06-27,,Toys,85.32,1,,Not Returned,,27,Female,City8,Credit Card,Next-Day,0.17
ORD00001780,PROD00001780,USER00001780,2024-04-09,2023-09-14,Electronics,239.75,1,Not as described,Returned,-208.0,62,Male,City3,PayPal,Express,5.09
ORD00001781,PROD00001781,USER00001781,2023-03-22,,Toys,157.69,1,,Not Returned,,63,Male,City85,Gift Card,Next-Day,44.97
ORD00001782,PROD00001782,USER00001782,2024-07-06,,Home,86.81,5,,Not Returned,,70,Male,City6,Debit Card,Standard,3.37
ORD00001783,PROD00001783,USER00001783,2024-07-15,2024-11-09,Electronics,237.61,5,Not as described,Returned,117.0,32,Female,City88,Debit Card,Standard,6.12
ORD00001784,PROD00001784,USER00001784,2024-02-17,,Toys,157.45,5,,Not Returned,,48,Male,City5,Gift Card,Standard,44.32
ORD00001785,PROD00001785,USER00001785,2024-11-15,,Electronics,91.5,5,,Not Returned,,24,Female,City83,Credit Card,Express,20.05
ORD00001786,PROD00001786,USER00001786,2024-09-16,2024-12-13,Electronics,49.7,2,Defective,Returned,88.0,18,Female,City94,Gift Card,Express,31.26
ORD00001787,PROD00001787,USER00001787,2023-08-06,,Home,294.89,2,,Not Returned,,44,Female,City53,Credit Card,Next-Day,26.62
ORD00001788,PROD00001788,USER00001788,2023-10-04,,Electronics,84.2,2,,Not Returned,,36,Male,City81,PayPal,Express,11.5
ORD00001789,PROD00001789,USER00001789,2023-05-21,,Electronics,422.42,5,,Not Returned,,37,Male,City1,Credit Card,Next-Day,1.15
ORD00001790,PROD00001790,USER00001790,2023-05-08,,Clothing,497.62,3,,Not Returned,,23,Male,City2,PayPal,Express,39.19
ORD00001791,PROD00001791,USER00001791,2023-01-21,,Home,130.2,4,,Not Returned,,70,Male,City63,PayPal,Next-Day,19.29
ORD00001792,PROD00001792,USER00001792,2023-01-13,2024-07-15,Toys,353.81,4,Defective,Returned,549.0,55,Female,City31,Debit Card,Next-Day,2.84
ORD00001793,PROD00001793,USER00001793,2024-07-26,,Clothing,406.1,1,,Not Returned,,67,Male,City72,PayPal,Next-Day,48.21
ORD00001794,PROD00001794,USER00001794,2023-06-03,,Home,314.01,2,,Not Returned,,60,Female,City33,Credit Card,Express,14.03
ORD00001795,PROD00001795,USER00001795,2023-07-03,2023-03-27,Toys,199.43,1,Not as described,Returned,-98.0,41,Female,City88,Gift Card,Next-Day,46.3
ORD00001796,PROD00001796,USER00001796,2024-10-14,2024-01-24,Home,238.43,2,Defective,Returned,-264.0,48,Male,City59,Debit Card,Standard,45.81
ORD00001797,PROD00001797,USER00001797,2023-09-17,2024-03-02,Books,219.66,3,Defective,Returned,167.0,46,Female,City93,Gift Card,Next-Day,25.77
ORD00001798,PROD00001798,USER00001798,2023-10-15,2024-09-29,Home,247.57,2,Changed mind,Returned,350.0,38,Female,City93,Credit Card,Express,39.13
ORD00001799,PROD00001799,USER00001799,2024-05-03,2024-08-04,Clothing,262.35,4,Changed mind,Returned,93.0,65,Female,City78,Gift Card,Express,46.65
ORD00001800,PROD00001800,USER00001800,2024-08-01,2023-04-14,Books,463.65,2,Not as described,Returned,-475.0,61,Female,City93,Credit Card,Next-Day,19.59
ORD00001801,PROD00001801,USER00001801,2024-12-31,2024-12-22,Toys,453.15,2,Not as described,Returned,-9.0,44,Female,City47,Gift Card,Express,13.87
ORD00001802,PROD00001802,USER00001802,2023-09-28,2024-05-10,Clothing,16.98,2,Not as described,Returned,225.0,48,Female,City49,Credit Card,Next-Day,42.56
ORD00001803,PROD00001803,USER00001803,2023-12-21,,Books,196.73,4,,Not Returned,,64,Male,City83,Gift Card,Standard,40.31
ORD00001804,PROD00001804,USER00001804,2023-02-01,2024-11-10,Toys,318.09,5,Defective,Returned,648.0,68,Female,City30,Gift Card,Next-Day,35.87
ORD00001805,PROD00001805,USER00001805,2023-11-17,,Toys,37.23,3,,Not Returned,,23,Female,City60,PayPal,Express,25.55
ORD00001806,PROD00001806,USER00001806,2024-12-25,2024-09-14,Clothing,353.0,3,Defective,Returned,-102.0,53,Male,City99,Credit Card,Express,33.86
ORD00001807,PROD00001807,USER00001807,2024-01-16,2023-06-06,Books,337.73,3,Not as described,Returned,-224.0,27,Female,City21,Gift Card,Standard,18.19
ORD00001808,PROD00001808,USER00001808,2023-07-02,,Electronics,361.16,2,,Not Returned,,24,Male,City34,Debit Card,Next-Day,28.5
ORD00001809,PROD00001809,USER00001809,2024-02-07,,Toys,20.68,4,,Not Returned,,31,Female,City35,Credit Card,Next-Day,5.29
ORD00001810,PROD00001810,USER00001810,2023-09-28,,Toys,394.76,4,,Not Returned,,53,Male,City33,Debit Card,Standard,19.59
ORD00001811,PROD00001811,USER00001811,2023-05-19,2023-04-02,Electronics,350.64,5,Not as described,Returned,-47.0,54,Female,City25,PayPal,Express,13.76
ORD00001812,PROD00001812,USER00001812,2023-01-13,,Books,294.5,2,,Not Returned,,20,Female,City11,Gift Card,Standard,18.44
ORD00001813,PROD00001813,USER00001813,2023-03-08,2024-07-01,Electronics,117.92,2,Wrong item,Returned,481.0,56,Female,City83,Debit Card,Next-Day,16.48
ORD00001814,PROD00001814,USER00001814,2023-02-14,2024-09-10,Home,191.62,3,Not as described,Returned,574.0,50,Female,City94,Credit Card,Next-Day,20.41
ORD00001815,PROD00001815,USER00001815,2024-01-05,,Clothing,427.69,2,,Not Returned,,53,Female,City98,Gift Card,Standard,48.04
ORD00001816,PROD00001816,USER00001816,2024-02-21,,Home,304.19,2,,Not Returned,,69,Male,City78,Debit Card,Standard,17.83
ORD00001817,PROD00001817,USER00001817,2024-03-04,2023-05-07,Home,105.22,2,Wrong item,Returned,-302.0,46,Female,City27,Gift Card,Express,25.62
ORD00001818,PROD00001818,USER00001818,2024-02-01,2023-10-23,Toys,326.91,3,Not as described,Returned,-101.0,36,Male,City35,Debit Card,Standard,29.14
ORD00001819,PROD00001819,USER00001819,2024-08-21,2023-06-21,Toys,310.36,3,Defective,Returned,-427.0,60,Male,City15,Credit Card,Express,38.16
ORD00001820,PROD00001820,USER00001820,2024-07-26,,Books,444.01,1,,Not Returned,,65,Female,City83,PayPal,Express,30.48
ORD00001821,PROD00001821,USER00001821,2024-01-27,2023-12-12,Electronics,68.9,1,Wrong item,Returned,-46.0,36,Male,City80,PayPal,Standard,43.98
ORD00001822,PROD00001822,USER00001822,2023-05-19,2023-08-07,Home,328.86,4,Wrong item,Returned,80.0,57,Female,City16,Gift Card,Standard,22.83
ORD00001823,PROD00001823,USER00001823,2023-09-26,2024-12-30,Books,98.3,1,Wrong item,Returned,461.0,61,Female,City17,Credit Card,Next-Day,38.96
ORD00001824,PROD00001824,USER00001824,2024-02-03,,Clothing,323.75,1,,Not Returned,,46,Male,City39,PayPal,Standard,41.43
ORD00001825,PROD00001825,USER00001825,2024-12-13,2023-11-30,Electronics,454.03,5,Defective,Returned,-379.0,65,Female,City63,Gift Card,Express,37.58
ORD00001826,PROD00001826,USER00001826,2024-06-22,,Clothing,357.2,5,,Not Returned,,36,Male,City83,PayPal,Next-Day,40.98
ORD00001827,PROD00001827,USER00001827,2023-07-03,2024-08-10,Clothing,437.88,2,Not as described,Returned,404.0,27,Female,City12,Gift Card,Next-Day,36.86
ORD00001828,PROD00001828,USER00001828,2023-02-18,,Electronics,316.65,4,,Not Returned,,39,Female,City3,Debit Card,Standard,22.65
ORD00001829,PROD00001829,USER00001829,2024-10-28,,Home,377.71,5,,Not Returned,,20,Male,City55,Credit Card,Express,19.06
ORD00001830,PROD00001830,USER00001830,2023-11-09,,Clothing,75.04,1,,Not Returned,,31,Female,City76,PayPal,Express,15.18
ORD00001831,PROD00001831,USER00001831,2024-02-02,2024-02-25,Home,168.91,2,Not as described,Returned,23.0,57,Male,City9,Gift Card,Standard,42.55
ORD00001832,PROD00001832,USER00001832,2023-05-01,2023-02-11,Electronics,339.59,4,Wrong item,Returned,-79.0,20,Female,City94,Credit Card,Express,23.01
ORD00001833,PROD00001833,USER00001833,2023-05-26,,Clothing,150.48,2,,Not Returned,,38,Female,City94,PayPal,Express,18.58
ORD00001834,PROD00001834,USER00001834,2023-03-21,2023-01-14,Books,453.8,4,Not as described,Returned,-66.0,57,Female,City18,PayPal,Express,36.53
ORD00001835,PROD00001835,USER00001835,2023-05-06,,Electronics,396.16,4,,Not Returned,,19,Male,City1,Credit Card,Next-Day,40.98
ORD00001836,PROD00001836,USER00001836,2023-12-03,2023-09-13,Home,29.75,5,Defective,Returned,-81.0,32,Male,City84,Gift Card,Express,7.34
ORD00001837,PROD00001837,USER00001837,2023-09-23,2024-09-12,Home,239.29,4,Wrong item,Returned,355.0,35,Male,City87,PayPal,Express,25.74
ORD00001838,PROD00001838,USER00001838,2023-06-19,2024-04-16,Electronics,185.82,5,Not as described,Returned,302.0,53,Female,City38,Gift Card,Express,24.92
ORD00001839,PROD00001839,USER00001839,2023-05-28,,Books,235.91,4,,Not Returned,,41,Female,City54,PayPal,Express,4.34
ORD00001840,PROD00001840,USER00001840,2023-08-17,2024-04-06,Toys,229.3,5,Wrong item,Returned,233.0,36,Male,City28,Gift Card,Standard,33.04
ORD00001841,PROD00001841,USER00001841,2023-10-24,2023-09-22,Home,64.23,5,Changed mind,Returned,-32.0,34,Female,City44,Gift Card,Express,26.28
ORD00001842,PROD00001842,USER00001842,2024-10-18,,Toys,198.84,3,,Not Returned,,31,Male,City24,Credit Card,Next-Day,12.06
ORD00001843,PROD00001843,USER00001843,2023-09-09,2023-02-11,Books,322.04,4,Changed mind,Returned,-210.0,52,Male,City85,Gift Card,Express,27.26
ORD00001844,PROD00001844,USER00001844,2023-04-01,2023-10-02,Home,443.01,2,Changed mind,Returned,184.0,64,Male,City98,Gift Card,Next-Day,47.16
ORD00001845,PROD00001845,USER00001845,2024-10-17,,Home,290.61,3,,Not Returned,,36,Female,City64,Debit Card,Express,10.16
ORD00001846,PROD00001846,USER00001846,2024-06-07,,Toys,220.22,3,,Not Returned,,19,Female,City51,Credit Card,Standard,24.78
ORD00001847,PROD00001847,USER00001847,2024-09-02,2024-02-03,Electronics,83.78,4,Defective,Returned,-212.0,45,Male,City49,Credit Card,Express,20.65
